	354	2	8.1514	-10.356	2.99654
	355	1	-3.51048	-0.462867	-5.06442
	356	2	-10.4025	0.819869	9.84547
	357	1	5.81427	-3.56919	-9.51404
	358	2	6.30299	4.28247	0.567734
	359	1	7.74514	-1.71556	5.99769
	360	2	4.59403	-0.832157	-7.66631
	361	1	3.77166	-2.94039	0.728003
	362	2	-3.76522	2.95132	4.00248
	363	1	7.48444	3.76031	-4.01165
	364	2	-7.50036	-2.79643	4.34292
	365	1	-7.26422	3.5509	-3.65799
	366	2	-8.93489	-4.08751	-7.37681
	367	1	7.97868	-3.99709	-6.3554
	368	2	7.2111	9.59213	10.7042
	369	1	4.91299	8.19515	-6.89557
	370	2	2.69065	5.15124	-9.29142
	371	1	-8.28236	5.61656	-6.10985
	372	2	-7.3689	-0.3355	-8.73225
	373	1	9.16581	-8.15787	6.61231
	374	2	9.6023	6.90228	-5.15435
	375	1	3.96723	-3.55131	-1.37737
	376	2	-10.0965	-1.10451	4.23157
	377	1	-6.84659	-7.63117	-5.46505
	378	2	6.71915	-4.65504	7.46426
	379	1	-0.911409	0.483006	4.72184
	380	2	-0.86768	1.77081	5.82962
	381	1	5.23596	5.47616	-8.07606
	382	2	-3.3124	7.30865	4.28176
	383	1	3.03263	-3.20774	-3.45201
	384	2	8.38273	-5.42022	0.373591
	385	1	3.5302	6.91478	3.6731
	386	2	1.37288	1.47828	9.19097
	387	1	-10.0086	-4.6203	8.9443
	388	2	3.24888	-2.38794	8.98713
	389	1	9.46334	-9.2415	-0.160849
	390	2	9.05333	2.04513	2.47981
	391	1	-8.09541	-10.6096	-6.51016
	392	2	-6.48843	4.68197	-5.18415
	393	1	7.18547	4.45991	7.28724
	394	2	-4.20517	-9.0177	4.89662
	395	1	-5.1304	10.307	6.87555
	396	2	-8.9066	-3.50245	4.42443
	397	1	5.6626	-5.48793	-10.6533
	398	2	-4.76142	-10.0964	-2.24231
	399	1	-2.64242	-7.32642	-5.99959
	400	2	-9.38953	6.0862	-10.4255
	401	1	-8.66813	4.12819	6.99785
	402	2	7.11916	-7.80631	2.70761
	403	1	-3.30746	0.10118	-0.704121
	404	2	8.17093	0.293053	6.06652
	405	1	1.01003	-7.80418	-8.13875
	406	2	9.47821	-7.08671	-1.79038
	407	1	8.6383	2.02548	8.69037
	408	2	-9.8494	-2.40444	-0.35033
	409	1	-5.03283	0.23659	0.730116
	410	2	-8.37936	-8.40793	3.33882
	411	1	-3.04601	-1.87335	-2.43777
	412	2	-2.39965	4.53997	-3.18105
	413	1	9.02902	8.81664	-4.15633
	414	2	0.679355	-9.78458	-7.31733
	415	1	-8.99666	4.00669	-5.56869
	416	2	-7.63951	7.57307	9.9691
	417	1	-7.49549	3.48325	5.80907
	418	2	-6.82823	3.12309	8.25635
	419	1	-7.10871	-5.82328	-8.24978
	420	2	-9.91559	-6.73492	-8.58457
	421	1	-0.316705	-8.36138	-3.07003
	422	2	10.5447	-5.55365	-5.71898
	423	1	-1.21685	-8.68374	-0.533141
	424	2	0.394776	4.53763	2.26995
	425	1	2.14324	1.63349	7.04358
	426	2	0.572033	-6.80867	-7.23503
	427	1	0.886286	-10.0998	-1.48263
	428	2	5.4653	-7.18956	-7.24849
	429	1	-0.349214	8.48049	-2.48748
	430	2	-7.9176	4.30066	-9.39573
	431	1	-5.20504	-5.96513	2.72776
	432	2	2.22426	6.13413	8.36569
	433	1	4.12598	8.20832	0.153795
	434	2	8.65005	5.53357	7.88519
	435	1	-9.4183	1.89124	-5.72856
	436	2	-0.465799	-3.53805	6.5453
	437	1	7.00534	-0.26198	10.2885
	438	2	2.2534	8.92355	3.91909
	439	1	-8.26958	-7.54731	-10.4524
	440	2	-2.65347	-4.25617	9.50222
	441	1	-2.89926	-8.38652	4.9716
	442	2	-1.63999	8.29574	5.91806
	443	1	-5.54772	-8.18013	-7.61574
	444	2	-6.72738	4.21895	-6.76605
	445	1	4.2143	1.99984	4.78058
	446	2	6.17303	-8.10612	-8.94334
	447	1	-3.53747	-4.85014	-0.661257
	448	2	-8.1388	-8.18436	-1.73941
	449	1	-5.63196	-10.436	9.26468
	450	2	-8.90438	-9.32032	-3.52227
	451	1	-6.67967	4.6204	9.73557
	452	2	-9.59073	-8.31828	-4.15199
	453	1	7.65787	0.36885	-4.14435
	454	2	-8.30443	8.49306	-1.8455
	455	1	10.0576	5.15217	0.00608131
	456	2	4.40021	3.87289	2.36016
	457	1	-6.16659	-5.78946	-4.59919
	458	2	10.2488	5.63134	1.75821
	459	1	-3.94654	3.99058	-2.68127
	460	2	3.19623	8.14481	7.63557
	461	1	-1.87782	8.38593	-2.97003
	462	2	5.39243	6.35749	4.46295
	463	1	10.6691	7.57646	7.11952
	464	2	9.44059	2.67372	-1.89885
	465	1	0.754595	6.81809	-3.5524
	466	2	8.20723	-1.883	8.98326
	467	1	-3.64029	-7.11189	0.857544
	468	2	-6.22868	-7.42479	0.446855
	469	1	3.10061	4.52455	10.066
	470	2	2.72656	-6.60272	-6.53826
	471	1	7.02759	1.29499	8.30438
	472	2	5.56106	-3.32876	-8.05086
	473	1	-1.98015	9.72871	8.171
	474	2	-10.5371	-0.331344	3.36989
	475	1	8.82322	6.86941	-8.98101
	476	2	-7.81214	-9.97499	10.691
	477	1	-3.25403	3.65281	-10.3148
	478	2	-7.99626	-1.45257	6.13545
	479	1	-0.228027	-9.05937	0.217996
	480	2	7.28983	-8.98979	-1.25303
	481	1	-8.21905	-9.35722	-9.77337
	482	2	-2.64311	0.889164	1.63459
	483	1	-6.04744	6.39576	2.39374
	484	2	-8.35067	-1.41202	-5.74277
	485	1	1.28307	6.03795	8.74437
	486	2	0.306801	4.34698	-10.6777
	487	1	9.28329	-3.82898	9.57289
	488	2	0.621082	-3.03833	10.359
	489	1	2.94566	-2.00888	4.96158
	490	2	6.40256	7.17201	-3.03506
	491	1	5.06791	-5.05768	8.83012
	492	2	-8.28581	9.18708	0.052547
	493	1	8.98427	10.6022	-6.919
	494	2	7.3701	-3.10737	9.48614
	495	1	-8.46299	0.913369	-0.717636
	496	2	6.85293	9.51094	6.59812
	497	1	-0.122372	5.48375	-1.29347
	498	2	-7.13142	-7.30135	-3.59911
	499	1	-10.3117	-6.56928	9.782
	500	2	1.72785	-9.88735	-0.67808
	501	1	-2.44707	-9.25001	-5.58707
	502	2	-10.6024	-7.61308	-2.29701
	503	1	-7.49073	-4.59185	-7.73616
	504	2	7.58885	-5.77306	-6.35596
	505	1	6.86156	-3.91855	-2.43939
	506	2	0.195617	-6.81617	4.26981
	507	1	-5.53774	-3.59648	7.59978
	508	2	3.85117	-2.99128	7.94283
	509	1	5.88966	1.69925	-4.19051
	510	2	-0.543939	-8.70823	1.6701
	511	1	5.80304	-4.73611	5.96443
	512	2	-0.858398	5.87531	10.5362
	513	1	-2.73629	-1.03049	5.45907
	514	2	7.77024	8.17279	7.51272
	515	1	-7.82995	-6.66605	-5.73223
	516	2	-4.02901	-9.38227	6.24656
	517	1	3.354	-0.826328	-3.85346
	518	2	2.38822	-4.14072	-10.4375
	519	1	4.56608	7.89008	-3.93663
	520	2	2.09832	9.91019	5.43706
	521	1	10.2805	10.5235	-10.7483
	522	2	5.28258	2.14334	9.73734
	523	1	-10.7257	-2.47121	2.34111
	524	2	-6.2981	10.08	-6.49484
	525	1	-3.43797	-1.7858	6.11351
	526	2	-4.63207	5.28749	10.3184
	527	1	6.03221	5.57055	-1.49866
	528	2	6.10173	-4.85273	-4.82237
	529	1	1.95893	3.30624	7.5607
	530	2	-5.17115	-3.12518	-2.8848
	531	1	-3.59257	-5.04274	-2.47729
	532	2	1.66119	7.90558	-1.53968
	533	1	3.71276	8.39267	6.48388
	534	2	1.6732	-4.5671	-8.35469
	535	1	-7.54162	9.76955	-9.67011
	536	2	-3.46349	9.62798	0.176433
	537	1	6.38505	1.5608	1.32768
	538	2	9.19035	-8.94011	4.36677
	539	1	-8.31002	-7.05509	-8.7567
	540	2	-5.15205	7.67592	6.5761
	541	1	8.14083	-9.59739	7.27757
	542	2	0.0650223	-9.0802	3.52041
	543	1	6.9649	2.84316	-9.62302
	544	2	-10.2342	10.4135	-6.28403
	545	1	-4.31964	-0.953414	0.585911
	546	2	-7.37385	-5.58727	10.1664
	547	1	-9.17346	-3.61474	-6.74606
	548	2	-3.43139	-5.49134	1.80862
	549	1	-6.91633	5.16566	1.34364
	550	2	-3.64432	1.19252	-9.90466
	551	1	10.7019	9.26262	2.88272
	552	2	-2.23048	-3.77739	4.93198
	553	1	2.72981	9.03479	8.95502
	554	2	1.09999	6.95635	7.26864
	555	1	-7.92173	2.45819	-3.64054
	556	2	10.7357	4.99331	1.48292
	557	1	2.63031	4.57425	3.14847
	558	2	2.04342	6.44682	2.62279
	559	1	7.90071	0.173522	7.71965
	560	2	-7.44186	-1.47595	-9.88911
	561	1	4.1395	-7.26986	6.78891
	562	2	2.64323	3.73842	-4.59153
	563	1	1.24225	-5.87553	-8.50725
	564	2	3.43549	4.45876	-2.85651
	565	1	-10.0565	-3.66575	-2.57117
	566	2	-9.07547	10.104	-7.88971
	567	1	0.0837646	-1.36115	-1.92066
	568	2	7.66964	-8.93978	8.0575
	569	1	-3.85124	-6.67787	7.22815
	570	2	-9.88735	9.09145	5.57294
	571	1	-5.21697	3.25299	-10.0534
	572	2	-1.48395	-10.3542	10.3921
	573	1	-8.59722	-7.03645	6.8714
	574	2	3.36219	-1.08475	6.70083
	575	1	-3.22282	-6.22292	-6.72401
	576	2	9.02531	-3.42601	-2.91802
	577	1	-2.6624	0.817763	-6.03876
	578	2	-9.52479	-7.67824	-1.13487
	579	1	4.56898	-1.88522	-2.5057
	580	2	0.077191	10.2696	-3.19027
	581	1	3.7255	-6.87628	-2.09208
	582	2	0.857976	-3.08666	7.03797
	583	1	-2.99206	0.124719	-1.599
	584	2	-8.49145	6.66679	-9.81612
	585	1	-5.6145	7.33139	-7.4677
	586	2	-7.7658	-9.98783	7.90203
	587	1	-4.61091	4.83284	3.41339
	588	2	0.457331	6.76421	-5.70385
	589	1	6.93103	6.47589	10.5214
	590	2	-10.3718	-0.861403	5.90708
	591	1	-3.25538	-8.99957	9.12263
	592	2	5.00311	-6.76641	5.71712
	593	1	2.46308	-8.15865	1.15082
	594	2	-2.23245	-10.6471	-9.86197
	595	1	-1.4748	8.0832	-1.3236
	596	2	3.50568	-2.50598	-1.95445
	597	1	0.072792	10.6465	9.69954
	598	2	1.09582	-10.457	4.87697
	599	1	3.39217	-10.7547	-3.99109
	600	2	1.8416	7.38099	-8.5867
	601	1	-8.97564	3.6768	-9.69767
	602	2	-3.83036	1.57044	8.28572
	603	1	0.764017	0.685517	-1.17114
	604	2	-2.71358	-7.97682	-5.00764
	605	1	-7.12491	1.58972	10.737
	606	2	-4.94149	-3.61883	-5.36972
	607	1	1.60558	-8.48052	4.26004
	608	2	8.47538	-1.84895	10.2325
	609	1	4.82589	1.43782	4.95473
	610	2	-6.31285	-2.70089	3.55727
	611	1	3.70293	10.3521	-9.00577
	612	2	0.404291	-1.70678	-6.40213
	613	1	3.77167	0.719361	8.27809
	614	2	-2.42921	4.44293	4.09231
	615	1	9.83799	-5.87498	-8.10914
	616	2	-0.195598	7.28969	9.70832
	617	1	-5.62954	3.14041	3.39416
	618	2	2.76092	9.98721	-2.86535
	619	1	-6.38042	-4.70564	-3.28815
	620	2	0.778623	-9.3168	-9.6416
	621	1	-7.56929	-4.545	-3.88997
	622	2	3.83287	1.69256	2.75096
	623	1	5.81986	-4.20887	8.01052
	624	2	9.3062	0.694584	-6.078
	625	1	-9.53011	10.5851	-9.47572
	626	2	-5.07245	-7.02765	5.41631
	627	1	1.32128	4.77307	-4.38285
	628	2	-9.69051	9.16936	3.35291
	629	1	3.03249	-0.88316	-2.36854
	630	2	4.45838	5.38558	-10.2097
	631	1	1.92527	8.99117	-0.569794
	632	2	-1.96102	0.0986308	-7.79812
	633	1	-6.94807	-9.4521	9.51463
	634	2	1.28364	-10.3806	8.2472
	635	1	-2.34878	1.8536	-3.9793
	636	2	9.45251	1.1304	-7.44888
	637	1	-2.00132	7.28386	8.09025
	638	2	2.08439	1.16179	-10.0172
	639	1	10.1678	-6.86321	3.82775
	640	2	-8.58945	6.91756	9.60878
	641	1	-4.25861	9.08777	4.16492
	642	2	-9.51753	8.31534	3.84151
	643	1	-6.41305	2.89134	9.39674
	644	2	-8.27236	-2.18438	3.73297
	645	1	-2.06882	-7.26367	-4.86008
	646	2	-10.0138	9.57246	-9.42377
